<https://purl.archive.org/domain/lodlybaeum/item/bust>,rdf:type,loc:sh85018348
<https://purl.archive.org/domain/lodlybaeum/item/bust>,schema:about,<https://purl.archive.org/domain/lodlybaeum/person/Hannibal>
<https://purl.archive.org/domain/lodlybaeum/item/bust>,schema:material,wd:Q40861
<https://purl.archive.org/domain/lodlybaeum/item/bust>,wd:property:P575,"1667"
<https://purl.archive.org/domain/lodlybaeum/item/bust>,wd:property:P189,wd:Q58477
